map_name,step,robot_r,robot_c,prev_action,observed_nodes,observed_edges,frontier_count,visited_count,teacher_action,best_reward_action,reward_forward,reward_right,reward_down,reward_left,reward_stop,patch_0,patch_1,patch_2,patch_3,patch_4,patch_5,patch_6,patch_7,patch_8,patch_9,patch_10,patch_11,patch_12,patch_13,patch_14,patch_15,patch_16,patch_17,patch_18,patch_19,patch_20,patch_21,patch_22,patch_23,patch_24
train_051,15,7,8,1,63,176,15,15,1,1,-3.0,0.48,0.48,-0.42000000000000004,-0.5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
train_051,16,7,9,1,67,186,16,16,0,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
train_051,17,6,9,0,71,196,16,17,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
train_051,18,5,9,0,73,202,17,18,1,1,-3.0,0.48,-0.42000000000000004,-3.0,-0.5,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
train_051,19,5,10,1,77,210,21,19,0,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
train_051,20,4,10,0,81,218,24,20,1,1,-3.0,0.48,-0.42000000000000004,-3.0,-0.5,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
train_051,21,4,11,1,86,234,27,21,1,4,-3.0,0.48,0.48,-0.42000000000000004,10.0,1,0,0,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
train_051,22,4,12,1,91,252,24,22,0,4,0.48,0.48,-3.0,-0.42000000000000004,10.0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_051,23,3,12,0,95,264,24,23,0,4,0.48,0.48,-0.42000000000000004,-3.0,10.0,0,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_051,24,2,12,0,99,274,22,24,1,1,0.48,10.48,-0.42000000000000004,0.48,10.0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0
train_052,0,14,0,4,8,18,5,0,0,0,0.48,-3.0,-3.0,-3.0,-0.5,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_052,1,13,0,0,10,24,6,1,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,1,0,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,1,0,-1,-1,-1,-1,-1
train_052,2,12,0,0,12,30,6,2,1,1,-3.0,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,1,0,0,-1,-1,1,0,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,1,0
train_052,3,12,1,1,17,48,5,3,0,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,-1,1,0,0,0,-1,1,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,1,0,0
train_052,4,11,1,0,20,54,7,4,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,0,0,1,0,-1,1,0,0,0,-1,1,0,0,0,-1,0,0,0,0,-1,0,0,0,0
train_052,5,10,1,0,24,66,8,5,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,0,0,0,0,-1,0,0,1,0,-1,1,0,0,0,-1,1,0,0,0,-1,0,0,0,0
train_052,6,9,1,0,27,74,6,6,0,0,0.48,-3.0,-0.42000000000000004,0.48,-0.5,-1,0,0,1,0,-1,0,0,0,0,-1,0,0,1,0,-1,1,0,0,0,-1,1,0,0,0
train_052,7,8,1,0,28,74,7,7,1,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,-1,1,1,0,1,-1,0,0,1,0,-1,0,0,0,0,-1,0,0,1,0,-1,1,0,0,0
train_052,8,8,2,1,31,84,6,8,1,1,-3.0,0.48,-3.0,-0.42000000000000004,-0.5,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
train_052,9,8,3,1,34,92,8,9,1,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
train_052,10,8,4,1,39,106,9,10,1,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
train_052,11,8,5,1,42,114,8,11,1,1,-3.0,0.48,0.48,-0.42000000000000004,-0.5,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
train_052,12,8,6,1,46,122,10,12,0,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
train_052,13,7,6,0,50,130,12,13,0,0,0.48,-3.0,-0.42000000000000004,-3.0,-0.5,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_052,14,6,6,0,54,140,15,14,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
train_052,15,5,6,0,59,156,17,15,0,0,0.48,-3.0,-0.42000000000000004,0.48,-0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0
train_052,16,4,6,0,63,170,18,16,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
train_052,17,3,6,0,68,186,20,17,3,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
train_052,18,3,5,3,73,202,21,18,3,0,0.48,-0.42000000000000004,-3.0,0.48,-0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
train_052,19,3,4,3,77,218,20,19,3,2,-3.0,-0.42000000000000004,0.48,0.48,-0.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
train_052,20,3,3,3,82,234,20,20,0,4,0.48,-0.42000000000000004,0.48,0.48,10.0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
train_052,21,2,3,0,86,246,18,21,3,4,0.48,-3.0,-0.42000000000000004,0.48,10.0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_052,22,2,2,3,89,256,15,22,3,4,-3.0,-0.42000000000000004,0.48,0.48,10.0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
train_052,23,2,1,3,89,256,15,23,0,0,10.48,-0.42000000000000004,0.48,0.48,10.0,-1,0,0,0,0,-1,0,2,1,0,-1,0,0,0,0,-1,1,0,0,0,-1,1,0,0,0
train_053,0,14,0,4,8,18,4,0,1,1,-3.0,0.48,-3.0,-3.0,-0.5,-1,-1,0,0,0,-1,-1,1,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_053,1,14,1,1,11,28,5,1,0,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,-1,0,0,0,0,-1,1,0,0,0,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_053,2,13,1,0,13,32,5,2,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,1,0,1,0,-1,0,0,0,0,-1,1,0,0,0,-1,0,0,0,0,-1,-1,-1,-1,-1
train_053,3,12,1,0,16,36,6,3,1,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,-1,0,1,0,0,-1,1,0,1,0,-1,0,0,0,0,-1,1,0,0,0,-1,0,0,0,0
train_053,4,12,2,1,20,50,6,4,1,1,-3.0,0.48,0.48,-0.42000000000000004,-0.5,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
train_053,5,12,3,1,24,64,6,5,0,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_053,6,11,3,0,27,68,7,6,1,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_053,7,11,4,1,31,78,9,7,1,1,-3.0,0.48,0.48,-0.42000000000000004,-0.5,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_053,8,11,5,1,36,94,11,8,1,1,-3.0,0.48,0.48,-0.42000000000000004,-0.5,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_053,9,11,6,1,41,112,13,9,1,1,-3.0,0.48,0.48,-0.42000000000000004,-0.5,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_053,10,11,7,1,46,130,13,10,0,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_053,11,10,7,0,49,136,13,11,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_053,12,9,7,0,52,142,15,12,1,1,-3.0,0.48,-0.42000000000000004,0.48,-0.5,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
train_053,13,9,8,1,55,150,15,13,0,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
train_053,14,8,8,0,59,158,17,14,1,1,-3.0,0.48,-0.42000000000000004,-3.0,-0.5,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
train_053,15,8,9,1,63,168,18,15,1,1,-3.0,0.48,0.48,-0.42000000000000004,-0.5,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
train_053,16,8,10,1,67,180,19,16,1,1,-3.0,0.48,-3.0,-0.42000000000000004,-0.5,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
train_053,17,8,11,1,71,190,20,17,1,1,-3.0,0.48,0.48,-0.42000000000000004,-0.5,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
train_053,18,8,12,1,75,202,18,18,0,0,0.48,-3.0,0.48,-0.42000000000000004,-0.5,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
train_053,19,7,12,0,78,212,16,19,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
train_053,20,6,12,0,80,216,17,20,0,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
train_053,21,5,12,0,85,228,21,21,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
train_053,22,4,12,0,90,246,21,22,0,0,0.48,-3.0,-0.42000000000000004,0.48,-0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
train_053,23,3,12,0,94,260,20,23,0,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0
train_053,24,2,12,0,98,270,18,24,0,4,0.48,0.48,-0.42000000000000004,0.48,10.0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
train_053,25,1,12,0,98,270,18,25,0,4,0.48,0.48,-0.42000000000000004,0.48,10.0,-1,-1,-1,-1,-1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_053,26,0,12,0,98,270,18,26,1,4,-3.0,0.48,-0.42000000000000004,-3.0,10.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0
train_053,27,0,13,1,98,270,18,27,1,1,-3.0,10.48,0.48,-0.42000000000000004,10.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,2,-1,0,0,0,0,-1,0,0,0,0,-1
train_054,0,14,0,4,7,16,5,0,1,1,-3.0,0.48,-3.0,-3.0,-0.5,-1,-1,1,0,0,-1,-1,1,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_054,1,14,1,1,10,26,5,1,0,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,-1,1,0,0,0,-1,1,0,0,0,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_054,2,13,1,0,13,34,5,2,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,0,0,0,1,-1,1,0,0,0,-1,1,0,0,0,-1,0,0,0,0,-1,-1,-1,-1,-1
train_054,3,12,1,0,16,42,6,3,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,1,0,0,0,-1,0,0,0,1,-1,1,0,0,0,-1,1,0,0,0,-1,0,0,0,0
train_054,4,11,1,0,19,48,7,4,0,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,-1,0,1,0,0,-1,1,0,0,0,-1,0,0,0,1,-1,1,0,0,0,-1,1,0,0,0
train_054,5,10,1,0,22,56,9,5,1,1,-3.0,0.48,-0.42000000000000004,-3.0,-0.5,-1,1,0,0,0,-1,0,1,0,0,-1,1,0,0,0,-1,0,0,0,1,-1,1,0,0,0
train_054,6,10,2,1,27,72,12,6,0,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
train_054,7,9,2,0,32,88,13,7,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
train_054,8,8,2,0,36,100,13,8,0,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
train_054,9,7,2,0,40,112,15,9,0,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_054,10,6,2,0,45,128,15,10,0,0,0.48,-3.0,-0.42000000000000004,0.48,-0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
train_054,11,5,2,0,48,138,15,11,0,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
train_054,12,4,2,0,51,142,17,12,0,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
train_054,13,3,2,0,56,156,18,13,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
train_054,14,2,2,0,59,164,16,14,0,0,0.48,-3.0,-0.42000000000000004,-3.0,-0.5,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
train_054,15,1,2,0,59,164,16,15,1,1,-3.0,0.48,-0.42000000000000004,0.48,-0.5,-1,-1,-1,-1,-1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0
train_054,16,1,3,1,63,178,15,16,1,1,-3.0,0.48,-3.0,-0.42000000000000004,-0.5,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
train_054,17,1,4,1,65,182,16,17,0,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,-1,-1,-1,-1,-1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
train_054,18,0,4,0,65,182,16,18,1,1,-3.0,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1
train_054,19,0,5,1,68,188,19,19,1,1,-3.0,0.48,0.48,-0.42000000000000004,-0.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
train_054,20,0,6,1,71,198,20,20,1,1,-3.0,0.48,-3.0,-0.42000000000000004,-0.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_054,21,0,7,1,74,208,20,21,1,4,-3.0,0.48,0.48,-0.42000000000000004,10.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0
train_054,22,0,8,1,76,214,20,22,1,1,-3.0,10.48,0.48,-0.42000000000000004,10.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1
train_055,0,14,0,4,7,16,3,0,0,0,0.48,0.48,-3.0,-3.0,-0.5,-1,-1,0,0,1,-1,-1,0,0,0,-1,-1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_055,1,13,0,0,10,24,4,1,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,0,-1,-1,0,0,1,-1,-1,0,0,0,-1,-1,0,0,1,-1,-1,-1,-1,-1
train_055,2,12,0,0,12,30,3,2,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,1,-1,-1,0,0,0,-1,-1,0,0,1,-1,-1,0,0,0,-1,-1,0,0,1
train_055,3,11,0,0,14,32,4,3,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,1,0,-1,-1,0,0,1,-1,-1,0,0,0,-1,-1,0,0,1,-1,-1,0,0,0
train_055,4,10,0,0,16,36,4,4,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,1,-1,-1,0,1,0,-1,-1,0,0,1,-1,-1,0,0,0,-1,-1,0,0,1
train_055,5,9,0,0,18,40,6,5,0,0,0.48,-3.0,-0.42000000000000004,-3.0,-0.5,-1,-1,1,0,0,-1,-1,0,0,1,-1,-1,0,1,0,-1,-1,0,0,1,-1,-1,0,0,0
train_055,6,8,0,0,21,48,7,6,1,1,-3.0,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,0,-1,-1,1,0,0,-1,-1,0,0,1,-1,-1,0,1,0,-1,-1,0,0,1
train_055,7,8,1,1,25,58,9,7,0,0,0.48,-3.0,-3.0,-0.42000000000000004,-0.5,-1,0,0,0,0,-1,1,0,0,0,-1,0,0,1,1,-1,0,1,0,0,-1,0,0,1,0
train_055,8,7,1,0,28,66,9,8,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,0,0,1,0,-1,0,0,0,0,-1,1,0,0,0,-1,0,0,1,1,-1,0,1,0,0
train_055,9,6,1,0,32,78,11,9,0,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,-1,0,0,0,0,-1,0,0,1,0,-1,0,0,0,0,-1,1,0,0,0,-1,0,0,1,1
train_055,10,5,1,0,36,92,12,10,0,4,0.48,-3.0,-0.42000000000000004,0.48,10.0,-1,0,2,0,0,-1,0,0,0,0,-1,0,0,1,0,-1,0,0,0,0,-1,1,0,0,0
train_055,11,4,1,0,40,106,13,11,0,0,10.48,0.48,-0.42000000000000004,0.48,10.0,-1,0,0,0,0,-1,0,2,0,0,-1,0,0,0,0,-1,0,0,1,0,-1,0,0,0,0
train_056,0,14,0,4,8,18,5,0,0,0,0.48,0.48,-3.0,-3.0,-0.5,-1,-1,0,1,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_056,1,13,0,0,10,22,6,1,1,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,1,0,-1,-1,0,1,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1
train_056,2,13,1,1,14,36,7,2,1,1,-3.0,0.48,0.48,-0.42000000000000004,-0.5,-1,0,1,0,0,-1,0,1,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,-1,-1,-1,-1
train_056,3,13,2,1,18,50,6,3,0,4,0.48,0.48,0.48,-0.42000000000000004,10.0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1
train_056,4,12,2,0,23,66,8,4,1,4,0.48,0.48,-0.42000000000000004,-3.0,10.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
train_056,5,12,3,1,26,74,9,5,1,1,0.48,10.48,0.48,-0.42000000000000004,10.0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0
train_057,0,14,0,4,8,20,3,0,0,0,0.48,0.48,-3.0,-3.0,-0.5,-1,-1,0,0,1,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_057,1,13,0,0,10,24,4,1,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,1,0,0,-1,-1,0,0,1,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1
train_057,2,12,0,0,13,32,5,2,1,1,-3.0,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,0,-1,-1,1,0,0,-1,-1,0,0,1,-1,-1,0,0,0,-1,-1,0,0,0
train_057,3,12,1,1,16,40,5,3,0,0,0.48,-3.0,0.48,-0.42000000000000004,-0.5,-1,0,0,0,1,-1,1,0,0,1,-1,0,0,1,0,-1,0,0,0,0,-1,0,0,0,0
train_057,4,11,1,0,20,52,7,4,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,0,0,0,0,-1,0,0,0,1,-1,1,0,0,1,-1,0,0,1,0,-1,0,0,0,0
train_057,5,10,1,0,24,66,6,5,0,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,1,-1,1,0,0,1,-1,0,0,1,0
train_057,6,9,1,0,26,70,6,6,0,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,-1,1,0,1,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,1,-1,1,0,0,1
train_057,7,8,1,0,30,80,8,7,0,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,-1,0,0,0,0,-1,1,0,1,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,1
train_057,8,7,1,0,33,90,8,8,0,0,0.48,-3.0,-0.42000000000000004,-3.0,-0.5,-1,1,0,0,0,-1,0,0,0,0,-1,1,0,1,0,-1,0,0,0,0,-1,0,0,0,0
train_057,9,6,1,0,37,102,10,9,0,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,-1,0,0,0,0,-1,1,0,0,0,-1,0,0,0,0,-1,1,0,1,0,-1,0,0,0,0
train_057,10,5,1,0,41,116,11,10,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,0,0,0,0,-1,0,0,0,0,-1,1,0,0,0,-1,0,0,0,0,-1,1,0,1,0
train_057,11,4,1,0,45,130,11,11,0,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,1,0,0,0,-1,0,0,0,0
train_057,12,3,1,0,48,140,10,12,0,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,-1,0,0,0,1,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,1,0,0,0
train_057,13,2,1,0,51,146,9,13,1,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,-1,0,0,1,0,-1,0,0,0,1,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0
train_057,14,2,2,1,56,162,9,14,1,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_057,15,2,3,1,60,174,9,15,1,4,-3.0,0.48,0.48,-0.42000000000000004,10.0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
train_057,16,2,4,1,65,190,9,16,0,4,0.48,0.48,0.48,-0.42000000000000004,10.0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
train_057,17,1,4,0,65,190,9,17,1,1,0.48,10.48,-0.42000000000000004,-3.0,10.0,-1,-1,-1,-1,-1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0
train_058,0,14,0,4,8,20,4,0,0,0,0.48,0.48,-3.0,-3.0,-0.5,-1,-1,0,0,1,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_058,1,13,0,0,10,26,4,1,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,1,-1,-1,0,0,1,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1
train_058,2,12,0,0,13,34,6,2,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,0,-1,-1,0,0,1,-1,-1,0,0,1,-1,-1,0,0,0,-1,-1,0,0,0
train_058,3,11,0,0,16,44,6,3,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,1,-1,-1,0,0,1,-1,-1,0,0,0
train_058,4,10,0,0,18,50,6,4,1,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,1,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,1,-1,-1,0,0,1
train_058,5,10,1,1,22,60,9,5,1,4,0.48,0.48,0.48,-0.42000000000000004,10.0,-1,0,0,1,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,1,2,-1,0,0,1,1
train_058,6,10,2,1,27,76,10,6,1,4,0.48,0.48,-3.0,-0.42000000000000004,10.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,1,0
train_058,7,10,3,1,31,88,10,7,2,2,0.48,0.48,10.48,-0.42000000000000004,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,1,0,0
train_059,0,14,0,4,7,12,5,0,1,1,-3.0,0.48,-3.0,-3.0,-0.5,-1,-1,0,0,0,-1,-1,1,1,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
